entity_id,state,last_changed,state_imputed,15_point_ema
sensor.co2_mh_z19_co2_value,1308,2025-02-21 05:27:46.275000+00:00,False,1298
sensor.co2_mh_z19_co2_value,1324,2025-02-21 05:28:46.274000+00:00,False,1301
sensor.co2_mh_z19_co2_value,1315,2025-02-21 05:29:46.286000+00:00,False,1303
sensor.co2_mh_z19_co2_value,1277,2025-02-21 05:30:46.284000+00:00,False,1300
sensor.co2_mh_z19_co2_value,1281,2025-02-21 05:31:46.276000+00:00,False,1297
sensor.co2_mh_z19_co2_value,1293,2025-02-21 05:32:46.275000+00:00,False,1297
sensor.co2_mh_z19_co2_value,1285,2025-02-21 05:33:46.275000+00:00,False,1295
sensor.co2_mh_z19_co2_value,1273,2025-02-21 05:34:46.278000+00:00,False,1293
sensor.co2_mh_z19_co2_value,1289,2025-02-21 05:35:46.275000+00:00,False,1292
sensor.co2_mh_z19_co2_value,1311,2025-02-21 05:36:46.276000+00:00,False,1294
sensor.co2_mh_z19_co2_value,1298,2025-02-21 05:37:46.277000+00:00,False,1295
sensor.co2_mh_z19_co2_value,1287,2025-02-21 05:38:46.279000+00:00,False,1294
sensor.co2_mh_z19_co2_value,1291,2025-02-21 05:39:46.279000+00:00,False,1294
sensor.co2_mh_z19_co2_value,1276,2025-02-21 05:40:46.285000+00:00,False,1291
sensor.co2_mh_z19_co2_value,1278,2025-02-21 05:41:46.379000+00:00,False,1290
sensor.co2_mh_z19_co2_value,1297,2025-02-21 05:42:46.283000+00:00,False,1291
sensor.co2_mh_z19_co2_value,1302,2025-02-21 05:43:46.282000+00:00,False,1292
sensor.co2_mh_z19_co2_value,1287,2025-02-21 05:44:46.286000+00:00,False,1291
sensor.co2_mh_z19_co2_value,1291,2025-02-21 05:45:46.279000+00:00,False,1291
sensor.co2_mh_z19_co2_value,1284,2025-02-21 05:46:46.284000+00:00,False,1290
sensor.co2_mh_z19_co2_value,1282,2025-02-21 05:47:46.285000+00:00,False,1289
sensor.co2_mh_z19_co2_value,1303,2025-02-21 05:48:46.283000+00:00,False,1291
sensor.co2_mh_z19_co2_value,1304,2025-02-21 05:49:46.331000+00:00,False,1293
sensor.co2_mh_z19_co2_value,1315,2025-02-21 05:50:46.282000+00:00,False,1295
sensor.co2_mh_z19_co2_value,1295,2025-02-21 05:51:46.345000+00:00,False,1295
sensor.co2_mh_z19_co2_value,1297,2025-02-21 05:52:46.284000+00:00,False,1296
sensor.co2_mh_z19_co2_value,1314,2025-02-21 05:53:46.286000+00:00,False,1298
sensor.co2_mh_z19_co2_value,1312,2025-02-21 05:54:46.284000+00:00,False,1300
sensor.co2_mh_z19_co2_value,1280,2025-02-21 05:55:46.286000+00:00,False,1297
sensor.co2_mh_z19_co2_value,1292,2025-02-21 05:56:46.285000+00:00,False,1297
sensor.co2_mh_z19_co2_value,1310,2025-02-21 05:57:46.289000+00:00,False,1298
sensor.co2_mh_z19_co2_value,1315,2025-02-21 05:58:46.285000+00:00,False,1300
sensor.co2_mh_z19_co2_value,1320,2025-02-21 05:59:46.291000+00:00,False,1303
sensor.co2_mh_z19_co2_value,1326,2025-02-21 06:00:46.290000+00:00,False,1306
sensor.co2_mh_z19_co2_value,1313,2025-02-21 06:01:46.291000+00:00,False,1307
sensor.co2_mh_z19_co2_value,1297,2025-02-21 06:02:46.289000+00:00,False,1305
sensor.co2_mh_z19_co2_value,1310,2025-02-21 06:03:46.292000+00:00,False,1306
sensor.co2_mh_z19_co2_value,1317,2025-02-21 06:04:46.294000+00:00,False,1307
sensor.co2_mh_z19_co2_value,1285,2025-02-21 06:05:46.293000+00:00,False,1305
sensor.co2_mh_z19_co2_value,1294,2025-02-21 06:06:46.288000+00:00,False,1303
sensor.co2_mh_z19_co2_value,1313,2025-02-21 06:07:46.290000+00:00,False,1304
sensor.co2_mh_z19_co2_value,1316,2025-02-21 06:08:46.294000+00:00,False,1306
sensor.co2_mh_z19_co2_value,1304,2025-02-21 06:09:46.293000+00:00,False,1306
sensor.co2_mh_z19_co2_value,1286,2025-02-21 06:10:46.287000+00:00,False,1303
sensor.co2_mh_z19_co2_value,1314,2025-02-21 06:11:46.287000+00:00,False,1305
sensor.co2_mh_z19_co2_value,1315,2025-02-21 06:12:46.288000+00:00,False,1306
sensor.co2_mh_z19_co2_value,1287,2025-02-21 06:13:46.293000+00:00,False,1304
sensor.co2_mh_z19_co2_value,1311,2025-02-21 06:14:46.288000+00:00,False,1304
sensor.co2_mh_z19_co2_value,1298,2025-02-21 06:15:46.295000+00:00,False,1304
sensor.co2_mh_z19_co2_value,1299,2025-02-21 06:16:46.291000+00:00,False,1303
sensor.co2_mh_z19_co2_value,1293,2025-02-21 06:17:46.297000+00:00,False,1302
sensor.co2_mh_z19_co2_value,1290,2025-02-21 06:18:46.289000+00:00,False,1300
sensor.co2_mh_z19_co2_value,1300,2025-02-21 06:19:46.289000+00:00,False,1300
sensor.co2_mh_z19_co2_value,1291,2025-02-21 06:20:46.292000+00:00,False,1299
sensor.co2_mh_z19_co2_value,1299,2025-02-21 06:21:46.291000+00:00,False,1299
sensor.co2_mh_z19_co2_value,1278,2025-02-21 06:22:46.290000+00:00,False,1296
sensor.co2_mh_z19_co2_value,1288,2025-02-21 06:23:46.290000+00:00,False,1295
sensor.co2_mh_z19_co2_value,1292,2025-02-21 06:24:46.292000+00:00,False,1295
sensor.co2_mh_z19_co2_value,1288,2025-02-21 06:25:46.288000+00:00,False,1294
sensor.co2_mh_z19_co2_value,1306,2025-02-21 06:26:46.290000+00:00,False,1296
sensor.co2_mh_z19_co2_value,1280,2025-02-21 06:27:46.295000+00:00,False,1294
sensor.co2_mh_z19_co2_value,1278,2025-02-21 06:28:46.297000+00:00,False,1292
sensor.co2_mh_z19_co2_value,1277,2025-02-21 06:30:46.292000+00:00,False,1290
sensor.co2_mh_z19_co2_value,1265,2025-02-21 06:31:46.300000+00:00,False,1287
sensor.co2_mh_z19_co2_value,1273,2025-02-21 06:32:46.292000+00:00,False,1285
sensor.co2_mh_z19_co2_value,1297,2025-02-21 06:33:46.292000+00:00,False,1287
sensor.co2_mh_z19_co2_value,1310,2025-02-21 06:34:46.293000+00:00,False,1289
sensor.co2_mh_z19_co2_value,1329,2025-02-21 06:35:46.290000+00:00,False,1294
sensor.co2_mh_z19_co2_value,1345,2025-02-21 06:36:46.296000+00:00,False,1301
sensor.co2_mh_z19_co2_value,1308,2025-02-21 06:37:46.292000+00:00,False,1302
sensor.co2_mh_z19_co2_value,1306,2025-02-21 06:38:46.299000+00:00,False,1302
sensor.co2_mh_z19_co2_value,1332,2025-02-21 06:39:46.295000+00:00,False,1306
sensor.co2_mh_z19_co2_value,1339,2025-02-21 06:40:46.293000+00:00,False,1310
sensor.co2_mh_z19_co2_value,1340,2025-02-21 06:41:46.295000+00:00,False,1314
sensor.co2_mh_z19_co2_value,1319,2025-02-21 06:42:46.295000+00:00,False,1314
sensor.co2_mh_z19_co2_value,1328,2025-02-21 06:43:46.297000+00:00,False,1316
sensor.co2_mh_z19_co2_value,1296,2025-02-21 06:44:46.297000+00:00,False,1314
sensor.co2_mh_z19_co2_value,1284,2025-02-21 06:45:46.319000+00:00,False,1310
sensor.co2_mh_z19_co2_value,1261,2025-02-21 06:46:46.296000+00:00,False,1304
sensor.co2_mh_z19_co2_value,1270,2025-02-21 06:47:46.297000+00:00,False,1300
sensor.co2_mh_z19_co2_value,1286,2025-02-21 06:48:46.298000+00:00,False,1298
sensor.co2_mh_z19_co2_value,1289,2025-02-21 06:49:46.300000+00:00,False,1297
sensor.co2_mh_z19_co2_value,1298,2025-02-21 06:50:46.295000+00:00,False,1297
sensor.co2_mh_z19_co2_value,1313,2025-02-21 06:51:46.302000+00:00,False,1299
sensor.co2_mh_z19_co2_value,1300,2025-02-21 06:52:46.296000+00:00,False,1299
sensor.co2_mh_z19_co2_value,1278,2025-02-21 06:53:46.297000+00:00,False,1296
sensor.co2_mh_z19_co2_value,1285,2025-02-21 06:54:46.298000+00:00,False,1295
sensor.co2_mh_z19_co2_value,1296,2025-02-21 06:55:46.297000+00:00,False,1295
sensor.co2_mh_z19_co2_value,1294,2025-02-21 06:56:46.308000+00:00,False,1295
sensor.co2_mh_z19_co2_value,1270,2025-02-21 06:57:46.298000+00:00,False,1292
sensor.co2_mh_z19_co2_value,1291,2025-02-21 06:58:46.304000+00:00,False,1292
sensor.co2_mh_z19_co2_value,1285,2025-02-21 06:59:46.302000+00:00,False,1291
sensor.co2_mh_z19_co2_value,1274,2025-02-21 07:00:46.313000+00:00,False,1289
sensor.co2_mh_z19_co2_value,1261,2025-02-21 07:01:46.299000+00:00,False,1285
sensor.co2_mh_z19_co2_value,1251,2025-02-21 07:02:46.300000+00:00,False,1281
sensor.co2_mh_z19_co2_value,1248,2025-02-21 07:03:46.299000+00:00,False,1277
sensor.co2_mh_z19_co2_value,1252,2025-02-21 07:04:46.310000+00:00,False,1274
sensor.co2_mh_z19_co2_value,1246,2025-02-21 07:05:46.304000+00:00,False,1270
sensor.co2_mh_z19_co2_value,1242,2025-02-21 07:06:46.299000+00:00,False,1267
sensor.co2_mh_z19_co2_value,1244,2025-02-21 07:07:46.302000+00:00,False,1264
sensor.co2_mh_z19_co2_value,1248,2025-02-21 07:08:46.299000+00:00,False,1262
sensor.co2_mh_z19_co2_value,1252,2025-02-21 07:09:46.301000+00:00,False,1261
sensor.co2_mh_z19_co2_value,1258,2025-02-21 07:10:46.308000+00:00,False,1260
sensor.co2_mh_z19_co2_value,1243,2025-02-21 07:11:46.377000+00:00,False,1258
sensor.co2_mh_z19_co2_value,1250,2025-02-21 07:13:46.308000+00:00,False,1257
sensor.co2_mh_z19_co2_value,1246,2025-02-21 07:14:46.313000+00:00,False,1256
sensor.co2_mh_z19_co2_value,1255,2025-02-21 07:15:46.311000+00:00,False,1256
sensor.co2_mh_z19_co2_value,1240,2025-02-21 07:16:46.308000+00:00,False,1254
sensor.co2_mh_z19_co2_value,1263,2025-02-21 07:17:46.307000+00:00,False,1255
sensor.co2_mh_z19_co2_value,1324,2025-02-21 07:18:46.314000+00:00,False,1264
sensor.co2_mh_z19_co2_value,1328,2025-02-21 07:19:46.313000+00:00,False,1272
sensor.co2_mh_z19_co2_value,1364,2025-02-21 07:20:46.305000+00:00,False,1283
sensor.co2_mh_z19_co2_value,1363,2025-02-21 07:21:46.307000+00:00,False,1293
sensor.co2_mh_z19_co2_value,1357,2025-02-21 07:22:46.305000+00:00,False,1301
sensor.co2_mh_z19_co2_value,1352,2025-02-21 07:23:46.317000+00:00,False,1307
sensor.co2_mh_z19_co2_value,1402,2025-02-21 07:24:46.309000+00:00,False,1319
sensor.co2_mh_z19_co2_value,1405,2025-02-21 07:25:46.308000+00:00,False,1330
sensor.co2_mh_z19_co2_value,1385,2025-02-21 07:26:46.308000+00:00,False,1337
sensor.co2_mh_z19_co2_value,1367,2025-02-21 07:27:46.310000+00:00,False,1341
sensor.co2_mh_z19_co2_value,1375,2025-02-21 07:28:46.309000+00:00,False,1345
sensor.co2_mh_z19_co2_value,1362,2025-02-21 07:29:46.306000+00:00,False,1347
sensor.co2_mh_z19_co2_value,1342,2025-02-21 07:30:46.311000+00:00,False,1346
sensor.co2_mh_z19_co2_value,1366,2025-02-21 07:31:46.313000+00:00,False,1349
sensor.co2_mh_z19_co2_value,1371,2025-02-21 07:32:46.327000+00:00,False,1352
sensor.co2_mh_z19_co2_value,1338,2025-02-21 07:33:46.312000+00:00,False,1350
sensor.co2_mh_z19_co2_value,1372,2025-02-21 07:34:46.311000+00:00,False,1353
sensor.co2_mh_z19_co2_value,1388,2025-02-21 07:35:46.308000+00:00,False,1357
sensor.co2_mh_z19_co2_value,1401,2025-02-21 07:36:46.311000+00:00,False,1363
sensor.co2_mh_z19_co2_value,1383,2025-02-21 07:37:46.315000+00:00,False,1365
sensor.co2_mh_z19_co2_value,1335,2025-02-21 07:38:46.316000+00:00,False,1361
sensor.co2_mh_z19_co2_value,1329,2025-02-21 07:39:46.309000+00:00,False,1357
sensor.co2_mh_z19_co2_value,1325,2025-02-21 07:40:46.307000+00:00,False,1353
sensor.co2_mh_z19_co2_value,1320,2025-02-21 07:41:46.310000+00:00,False,1349
sensor.co2_mh_z19_co2_value,1360,2025-02-21 07:42:46.311000+00:00,False,1350
sensor.co2_mh_z19_co2_value,1356,2025-02-21 07:43:46.312000+00:00,False,1351
sensor.co2_mh_z19_co2_value,1326,2025-02-21 07:44:46.313000+00:00,False,1348
sensor.co2_mh_z19_co2_value,1289,2025-02-21 07:45:46.309000+00:00,False,1341
sensor.co2_mh_z19_co2_value,1302,2025-02-21 07:46:46.316000+00:00,False,1336
sensor.co2_mh_z19_co2_value,1286,2025-02-21 07:47:46.320000+00:00,False,1330
sensor.co2_mh_z19_co2_value,1274,2025-02-21 07:48:46.325000+00:00,False,1323
sensor.co2_mh_z19_co2_value,1297,2025-02-21 07:49:46.321000+00:00,False,1319
sensor.co2_mh_z19_co2_value,1295,2025-02-21 07:50:46.318000+00:00,False,1316
sensor.co2_mh_z19_co2_value,1296,2025-02-21 07:51:46.312000+00:00,False,1314
sensor.co2_mh_z19_co2_value,1295,2025-02-21 07:52:46.317000+00:00,False,1311
sensor.co2_mh_z19_co2_value,1269,2025-02-21 07:53:46.317000+00:00,False,1306
sensor.co2_mh_z19_co2_value,1263,2025-02-21 07:54:46.317000+00:00,False,1301
sensor.co2_mh_z19_co2_value,1270,2025-02-21 07:55:46.320000+00:00,False,1297
sensor.co2_mh_z19_co2_value,1302,2025-02-21 07:56:46.318000+00:00,False,1298
sensor.co2_mh_z19_co2_value,1277,2025-02-21 07:57:46.321000+00:00,False,1295
sensor.co2_mh_z19_co2_value,1286,2025-02-21 07:58:46.314000+00:00,False,1294
sensor.co2_mh_z19_co2_value,1281,2025-02-21 07:59:46.320000+00:00,False,1292
sensor.co2_mh_z19_co2_value,1292,2025-02-21 08:00:46.317000+00:00,False,1292
sensor.co2_mh_z19_co2_value,1285,2025-02-21 08:01:46.317000+00:00,False,1291
sensor.co2_mh_z19_co2_value,1262,2025-02-21 08:02:46.329000+00:00,False,1288
sensor.co2_mh_z19_co2_value,1243,2025-02-21 08:03:46.326000+00:00,False,1282
sensor.co2_mh_z19_co2_value,1264,2025-02-21 08:04:46.319000+00:00,False,1280
sensor.co2_mh_z19_co2_value,1272,2025-02-21 08:05:46.325000+00:00,False,1279
sensor.co2_mh_z19_co2_value,1239,2025-02-21 08:06:46.320000+00:00,False,1274
sensor.co2_mh_z19_co2_value,1236,2025-02-21 08:07:46.329000+00:00,False,1269
sensor.co2_mh_z19_co2_value,1278,2025-02-21 08:08:46.319000+00:00,False,1270
sensor.co2_mh_z19_co2_value,1279,2025-02-21 08:09:46.324000+00:00,False,1271
sensor.co2_mh_z19_co2_value,1275,2025-02-21 08:10:46.335000+00:00,False,1272
sensor.co2_mh_z19_co2_value,1276,2025-02-21 08:11:46.318000+00:00,False,1272
sensor.co2_mh_z19_co2_value,1268,2025-02-21 08:12:46.317000+00:00,False,1272
sensor.co2_mh_z19_co2_value,1277,2025-02-21 08:14:46.324000+00:00,False,1272
sensor.co2_mh_z19_co2_value,1284,2025-02-21 08:15:46.319000+00:00,False,1274
sensor.co2_mh_z19_co2_value,1260,2025-02-21 08:16:46.318000+00:00,False,1272
sensor.co2_mh_z19_co2_value,1246,2025-02-21 08:17:46.327000+00:00,False,1269
sensor.co2_mh_z19_co2_value,1258,2025-02-21 08:18:46.322000+00:00,False,1268
sensor.co2_mh_z19_co2_value,1276,2025-02-21 08:19:46.319000+00:00,False,1269
sensor.co2_mh_z19_co2_value,1231,2025-02-21 08:20:46.333000+00:00,False,1264
sensor.co2_mh_z19_co2_value,1243,2025-02-21 08:21:46.323000+00:00,False,1261
sensor.co2_mh_z19_co2_value,1270,2025-02-21 08:22:46.326000+00:00,False,1262
sensor.co2_mh_z19_co2_value,1255,2025-02-21 08:23:46.322000+00:00,False,1261
sensor.co2_mh_z19_co2_value,1265,2025-02-21 08:24:46.319000+00:00,False,1262
sensor.co2_mh_z19_co2_value,1246,2025-02-21 08:25:46.320000+00:00,False,1260
sensor.co2_mh_z19_co2_value,1243,2025-02-21 08:26:46.324000+00:00,False,1258
sensor.co2_mh_z19_co2_value,1260,2025-02-21 08:27:46.330000+00:00,False,1258
sensor.co2_mh_z19_co2_value,1267,2025-02-21 08:28:46.320000+00:00,False,1259
sensor.co2_mh_z19_co2_value,1236,2025-02-21 08:29:46.320000+00:00,False,1256
sensor.co2_mh_z19_co2_value,1243,2025-02-21 08:30:46.323000+00:00,False,1255
sensor.co2_mh_z19_co2_value,1262,2025-02-21 08:31:46.323000+00:00,False,1256
sensor.co2_mh_z19_co2_value,1269,2025-02-21 08:32:46.331000+00:00,False,1257
sensor.co2_mh_z19_co2_value,1280,2025-02-21 08:33:46.421000+00:00,False,1260
sensor.co2_mh_z19_co2_value,1306,2025-02-21 08:34:46.335000+00:00,False,1266
sensor.co2_mh_z19_co2_value,1291,2025-02-21 08:35:46.319000+00:00,False,1269
sensor.co2_mh_z19_co2_value,1259,2025-02-21 08:36:46.325000+00:00,False,1268
sensor.co2_mh_z19_co2_value,1263,2025-02-21 08:37:46.338000+00:00,False,1267
sensor.co2_mh_z19_co2_value,1273,2025-02-21 08:38:46.323000+00:00,False,1268
sensor.co2_mh_z19_co2_value,1284,2025-02-21 08:39:46.323000+00:00,False,1270
sensor.co2_mh_z19_co2_value,1266,2025-02-21 08:40:46.366000+00:00,False,1269
sensor.co2_mh_z19_co2_value,1272,2025-02-21 08:41:46.331000+00:00,False,1270
sensor.co2_mh_z19_co2_value,1279,2025-02-21 08:42:46.331000+00:00,False,1271
sensor.co2_mh_z19_co2_value,1240,2025-02-21 08:43:46.334000+00:00,False,1267
sensor.co2_mh_z19_co2_value,1199,2025-02-21 08:44:46.335000+00:00,False,1259
sensor.co2_mh_z19_co2_value,1186,2025-02-21 08:45:46.325000+00:00,False,1249
sensor.co2_mh_z19_co2_value,1197,2025-02-21 08:46:46.329000+00:00,False,1243
sensor.co2_mh_z19_co2_value,1201,2025-02-21 08:47:46.331000+00:00,False,1238
sensor.co2_mh_z19_co2_value,1203,2025-02-21 08:48:46.325000+00:00,False,1233
sensor.co2_mh_z19_co2_value,1193,2025-02-21 08:49:46.327000+00:00,False,1228
sensor.co2_mh_z19_co2_value,1200,2025-02-21 08:50:46.326000+00:00,False,1225
sensor.co2_mh_z19_co2_value,1190,2025-02-21 08:51:46.328000+00:00,False,1220
sensor.co2_mh_z19_co2_value,1192,2025-02-21 08:52:46.349000+00:00,False,1217
sensor.co2_mh_z19_co2_value,1195,2025-02-21 08:53:46.327000+00:00,False,1214
sensor.co2_mh_z19_co2_value,1168,2025-02-21 08:54:46.328000+00:00,False,1208
sensor.co2_mh_z19_co2_value,1160,2025-02-21 08:55:46.328000+00:00,False,1202
sensor.co2_mh_z19_co2_value,1165,2025-02-21 08:56:46.327000+00:00,False,1198
sensor.co2_mh_z19_co2_value,1167,2025-02-21 08:57:46.331000+00:00,False,1194
sensor.co2_mh_z19_co2_value,1136,2025-02-21 08:58:46.333000+00:00,False,1187
sensor.co2_mh_z19_co2_value,1130,2025-02-21 08:59:46.335000+00:00,False,1180
sensor.co2_mh_z19_co2_value,1134,2025-02-21 09:00:46.337000+00:00,False,1174
sensor.co2_mh_z19_co2_value,1140,2025-02-21 09:01:46.333000+00:00,False,1170
sensor.co2_mh_z19_co2_value,1119,2025-02-21 09:02:46.329000+00:00,False,1163
sensor.co2_mh_z19_co2_value,1128,2025-02-21 09:03:46.332000+00:00,False,1159
sensor.co2_mh_z19_co2_value,1143,2025-02-21 09:04:46.329000+00:00,False,1157
sensor.co2_mh_z19_co2_value,1139,2025-02-21 09:05:46.333000+00:00,False,1155
sensor.co2_mh_z19_co2_value,1113,2025-02-21 09:06:46.333000+00:00,False,1149
sensor.co2_mh_z19_co2_value,1100,2025-02-21 09:07:46.331000+00:00,False,1143
sensor.co2_mh_z19_co2_value,1119,2025-02-21 09:08:46.332000+00:00,False,1140
sensor.co2_mh_z19_co2_value,1156,2025-02-21 09:09:46.332000+00:00,False,1142
sensor.co2_mh_z19_co2_value,1146,2025-02-21 09:10:46.330000+00:00,False,1143
sensor.co2_mh_z19_co2_value,1134,2025-02-21 09:11:46.333000+00:00,False,1142
sensor.co2_mh_z19_co2_value,1133,2025-02-21 09:13:46.335000+00:00,False,1141
sensor.co2_mh_z19_co2_value,1121,2025-02-21 09:14:46.335000+00:00,False,1138
sensor.co2_mh_z19_co2_value,1140,2025-02-21 09:15:46.339000+00:00,False,1138
sensor.co2_mh_z19_co2_value,1128,2025-02-21 09:16:46.336000+00:00,False,1137
sensor.co2_mh_z19_co2_value,1117,2025-02-21 09:17:46.340000+00:00,False,1135
sensor.co2_mh_z19_co2_value,1128,2025-02-21 09:18:46.334000+00:00,False,1134
sensor.co2_mh_z19_co2_value,1092,2025-02-21 09:19:46.340000+00:00,False,1128
sensor.co2_mh_z19_co2_value,1115,2025-02-21 09:20:46.342000+00:00,False,1127
sensor.co2_mh_z19_co2_value,1129,2025-02-21 09:21:46.334000+00:00,False,1127
sensor.co2_mh_z19_co2_value,1135,2025-02-21 09:22:46.339000+00:00,False,1128
sensor.co2_mh_z19_co2_value,1125,2025-02-21 09:23:46.336000+00:00,False,1128
sensor.co2_mh_z19_co2_value,1115,2025-02-21 09:24:46.336000+00:00,False,1126
sensor.co2_mh_z19_co2_value,1139,2025-02-21 09:25:46.338000+00:00,False,1128
sensor.co2_mh_z19_co2_value,1128,2025-02-21 09:27:46.340000+00:00,False,1128
sensor.co2_mh_z19_co2_value,1124,2025-02-21 09:28:46.348000+00:00,False,1127
sensor.co2_mh_z19_co2_value,1108,2025-02-21 09:29:46.337000+00:00,False,1125
sensor.co2_mh_z19_co2_value,1173,2025-02-21 09:30:46.340000+00:00,False,1131
sensor.co2_mh_z19_co2_value,1146,2025-02-21 09:31:46.336000+00:00,False,1133
sensor.co2_mh_z19_co2_value,1101,2025-02-21 09:32:46.345000+00:00,False,1129
sensor.co2_mh_z19_co2_value,1111,2025-02-21 09:33:46.343000+00:00,False,1127
sensor.co2_mh_z19_co2_value,1081,2025-02-21 09:34:46.340000+00:00,False,1121
sensor.co2_mh_z19_co2_value,1046,2025-02-21 09:35:46.361000+00:00,False,1112
sensor.co2_mh_z19_co2_value,1013,2025-02-21 09:36:46.354000+00:00,False,1099
sensor.co2_mh_z19_co2_value,938,2025-02-21 09:37:46.345000+00:00,False,1079
sensor.co2_mh_z19_co2_value,930,2025-02-21 09:38:46.338000+00:00,False,1060
sensor.co2_mh_z19_co2_value,910,2025-02-21 09:39:46.344000+00:00,False,1042
sensor.co2_mh_z19_co2_value,903,2025-02-21 09:40:46.343000+00:00,False,1024
sensor.co2_mh_z19_co2_value,934,2025-02-21 09:41:46.373000+00:00,False,1013
sensor.co2_mh_z19_co2_value,922,2025-02-21 09:42:46.342000+00:00,False,1002
sensor.co2_mh_z19_co2_value,914,2025-02-21 09:43:46.348000+00:00,False,991
sensor.co2_mh_z19_co2_value,905,2025-02-21 09:44:46.356000+00:00,False,980
sensor.co2_mh_z19_co2_value,895,2025-02-21 09:45:46.342000+00:00,False,969
sensor.co2_mh_z19_co2_value,882,2025-02-21 09:46:46.344000+00:00,False,958
sensor.co2_mh_z19_co2_value,885,2025-02-21 09:47:46.345000+00:00,False,949
sensor.co2_mh_z19_co2_value,906,2025-02-21 09:48:46.356000+00:00,False,944
sensor.co2_mh_z19_co2_value,877,2025-02-21 09:49:46.348000+00:00,False,935
sensor.co2_mh_z19_co2_value,870,2025-02-21 09:50:46.860000+00:00,False,927
sensor.co2_mh_z19_co2_value,861,2025-02-21 09:51:46.449000+00:00,False,919
sensor.co2_mh_z19_co2_value,830,2025-02-21 09:52:46.350000+00:00,False,908
sensor.co2_mh_z19_co2_value,847,2025-02-21 09:53:46.343000+00:00,False,900
sensor.co2_mh_z19_co2_value,831,2025-02-21 09:54:46.347000+00:00,False,892
sensor.co2_mh_z19_co2_value,814,2025-02-21 09:55:46.351000+00:00,False,882
sensor.co2_mh_z19_co2_value,835,2025-02-21 09:56:46.346000+00:00,False,876
sensor.co2_mh_z19_co2_value,828,2025-02-21 09:57:46.345000+00:00,False,870
sensor.co2_mh_z19_co2_value,810,2025-02-21 09:58:46.353000+00:00,False,863
sensor.co2_mh_z19_co2_value,815,2025-02-21 09:59:46.352000+00:00,False,857
sensor.co2_mh_z19_co2_value,821,2025-02-21 10:01:46.366000+00:00,False,852
sensor.co2_mh_z19_co2_value,826,2025-02-21 10:02:46.350000+00:00,False,849
sensor.co2_mh_z19_co2_value,831,2025-02-21 10:03:46.344000+00:00,False,847
sensor.co2_mh_z19_co2_value,807,2025-02-21 10:04:46.360000+00:00,False,842
sensor.co2_mh_z19_co2_value,817,2025-02-21 10:05:46.367000+00:00,False,839
sensor.co2_mh_z19_co2_value,794,2025-02-21 10:07:46.350000+00:00,False,833
sensor.co2_mh_z19_co2_value,811,2025-02-21 10:08:46.356000+00:00,False,830
sensor.co2_mh_z19_co2_value,819,2025-02-21 10:09:46.349000+00:00,False,829
sensor.co2_mh_z19_co2_value,789,2025-02-21 10:10:46.348000+00:00,False,824
sensor.co2_mh_z19_co2_value,784,2025-02-21 10:11:46.355000+00:00,False,819
sensor.co2_mh_z19_co2_value,765,2025-02-21 10:12:46.360000+00:00,False,812
sensor.co2_mh_z19_co2_value,756,2025-02-21 10:13:46.352000+00:00,False,805
sensor.co2_mh_z19_co2_value,775,2025-02-21 10:14:46.357000+00:00,False,801
sensor.co2_mh_z19_co2_value,789,2025-02-21 10:15:46.358000+00:00,False,800
sensor.co2_mh_z19_co2_value,775,2025-02-21 10:16:46.355000+00:00,False,797
sensor.co2_mh_z19_co2_value,770,2025-02-21 10:17:46.356000+00:00,False,793
sensor.co2_mh_z19_co2_value,776,2025-02-21 10:18:46.355000+00:00,False,791
sensor.co2_mh_z19_co2_value,777,2025-02-21 10:19:46.362000+00:00,False,789
sensor.co2_mh_z19_co2_value,775,2025-02-21 10:20:46.352000+00:00,False,788
sensor.co2_mh_z19_co2_value,761,2025-02-21 10:21:46.361000+00:00,False,784
sensor.co2_mh_z19_co2_value,758,2025-02-21 10:22:46.369000+00:00,False,781
sensor.co2_mh_z19_co2_value,750,2025-02-21 10:23:46.358000+00:00,False,777
sensor.co2_mh_z19_co2_value,743,2025-02-21 10:24:46.360000+00:00,False,773
sensor.co2_mh_z19_co2_value,763,2025-02-21 10:25:46.356000+00:00,False,772
sensor.co2_mh_z19_co2_value,752,2025-02-21 10:26:46.355000+00:00,False,769
sensor.co2_mh_z19_co2_value,732,2025-02-21 10:28:53.278000+00:00,True,765
sensor.co2_mh_z19_co2_value,711,2025-02-21 10:28:58.229000+00:00,True,758
sensor.co2_mh_z19_co2_value,691,2025-02-21 10:30:26.841000+00:00,False,749
sensor.co2_mh_z19_co2_value,650,2025-02-21 10:31:26.745000+00:00,False,737
sensor.co2_mh_z19_co2_value,647,2025-02-21 10:32:26.709000+00:00,False,726
sensor.co2_mh_z19_co2_value,688,2025-02-21 10:33:26.710000+00:00,False,721
sensor.co2_mh_z19_co2_value,679,2025-02-21 10:34:26.703000+00:00,False,716
sensor.co2_mh_z19_co2_value,689,2025-02-21 10:35:26.698000+00:00,False,712
sensor.co2_mh_z19_co2_value,702,2025-02-21 10:36:26.711000+00:00,False,711
sensor.co2_mh_z19_co2_value,691,2025-02-21 10:37:26.787000+00:00,False,709
sensor.co2_mh_z19_co2_value,683,2025-02-21 10:38:26.793000+00:00,False,705
sensor.co2_mh_z19_co2_value,696,2025-02-21 10:39:26.801000+00:00,False,704
sensor.co2_mh_z19_co2_value,699,2025-02-21 10:40:26.707000+00:00,False,704
