entity_id,state,last_changed
sensor.co2_mh_z19_co2_value,1268,2025-02-21T04:15:46.306Z
sensor.co2_mh_z19_co2_value,1280,2025-02-21T04:16:47.237Z
sensor.co2_mh_z19_co2_value,1270,2025-02-21T04:17:46.269Z
sensor.co2_mh_z19_co2_value,1281,2025-02-21T04:18:46.268Z
sensor.co2_mh_z19_co2_value,1283,2025-02-21T04:19:46.258Z
sensor.co2_mh_z19_co2_value,1285,2025-02-21T04:20:46.256Z
sensor.co2_mh_z19_co2_value,1279,2025-02-21T04:21:46.263Z
sensor.co2_mh_z19_co2_value,1285,2025-02-21T04:22:46.254Z
sensor.co2_mh_z19_co2_value,1311,2025-02-21T04:23:46.264Z
sensor.co2_mh_z19_co2_value,1297,2025-02-21T04:24:46.258Z
sensor.co2_mh_z19_co2_value,1295,2025-02-21T04:25:46.256Z
sensor.co2_mh_z19_co2_value,1306,2025-02-21T04:26:46.259Z
sensor.co2_mh_z19_co2_value,1294,2025-02-21T04:27:46.286Z
sensor.co2_mh_z19_co2_value,1301,2025-02-21T04:28:46.267Z
sensor.co2_mh_z19_co2_value,1328,2025-02-21T04:29:46.299Z
sensor.co2_mh_z19_co2_value,1302,2025-02-21T04:30:46.261Z
sensor.co2_mh_z19_co2_value,1285,2025-02-21T04:32:46.321Z
sensor.co2_mh_z19_co2_value,1318,2025-02-21T04:33:46.261Z
sensor.co2_mh_z19_co2_value,1308,2025-02-21T04:34:46.334Z
sensor.co2_mh_z19_co2_value,1311,2025-02-21T04:35:46.263Z
sensor.co2_mh_z19_co2_value,1344,2025-02-21T04:36:46.264Z
sensor.co2_mh_z19_co2_value,1322,2025-02-21T04:37:46.352Z
sensor.co2_mh_z19_co2_value,1308,2025-02-21T04:38:46.261Z
sensor.co2_mh_z19_co2_value,1344,2025-02-21T04:39:46.263Z
sensor.co2_mh_z19_co2_value,1323,2025-02-21T04:40:46.259Z
sensor.co2_mh_z19_co2_value,1339,2025-02-21T04:41:46.261Z
sensor.co2_mh_z19_co2_value,1326,2025-02-21T04:42:46.266Z
sensor.co2_mh_z19_co2_value,1328,2025-02-21T04:43:46.263Z
sensor.co2_mh_z19_co2_value,1332,2025-02-21T04:44:46.263Z
sensor.co2_mh_z19_co2_value,1315,2025-02-21T04:45:46.270Z
sensor.co2_mh_z19_co2_value,1299,2025-02-21T04:46:46.262Z
sensor.co2_mh_z19_co2_value,1307,2025-02-21T04:47:46.263Z
sensor.co2_mh_z19_co2_value,1313,2025-02-21T04:48:46.263Z
sensor.co2_mh_z19_co2_value,1309,2025-02-21T04:49:46.262Z
sensor.co2_mh_z19_co2_value,1320,2025-02-21T04:50:46.259Z
sensor.co2_mh_z19_co2_value,1324,2025-02-21T04:51:46.264Z
sensor.co2_mh_z19_co2_value,1335,2025-02-21T04:52:46.263Z
sensor.co2_mh_z19_co2_value,1319,2025-02-21T04:53:46.267Z
sensor.co2_mh_z19_co2_value,1331,2025-02-21T04:54:46.264Z
sensor.co2_mh_z19_co2_value,1332,2025-02-21T04:55:46.269Z
sensor.co2_mh_z19_co2_value,1328,2025-02-21T04:56:46.265Z
sensor.co2_mh_z19_co2_value,1312,2025-02-21T04:57:46.273Z
sensor.co2_mh_z19_co2_value,1311,2025-02-21T04:58:46.280Z
sensor.co2_mh_z19_co2_value,1327,2025-02-21T04:59:46.267Z
sensor.co2_mh_z19_co2_value,1311,2025-02-21T05:00:46.266Z
sensor.co2_mh_z19_co2_value,1288,2025-02-21T05:01:46.267Z
sensor.co2_mh_z19_co2_value,1300,2025-02-21T05:02:46.265Z
sensor.co2_mh_z19_co2_value,1331,2025-02-21T05:03:46.266Z
sensor.co2_mh_z19_co2_value,1306,2025-02-21T05:04:46.266Z
sensor.co2_mh_z19_co2_value,1281,2025-02-21T05:05:46.271Z
sensor.co2_mh_z19_co2_value,1293,2025-02-21T05:06:46.269Z
sensor.co2_mh_z19_co2_value,1300,2025-02-21T05:07:46.272Z
sensor.co2_mh_z19_co2_value,1297,2025-02-21T05:08:46.273Z
sensor.co2_mh_z19_co2_value,1315,2025-02-21T05:09:46.269Z
sensor.co2_mh_z19_co2_value,1312,2025-02-21T05:10:46.280Z
sensor.co2_mh_z19_co2_value,1287,2025-02-21T05:11:46.282Z
sensor.co2_mh_z19_co2_value,1315,2025-02-21T05:12:46.269Z
sensor.co2_mh_z19_co2_value,1304,2025-02-21T05:13:46.273Z
sensor.co2_mh_z19_co2_value,1284,2025-02-21T05:14:46.280Z
sensor.co2_mh_z19_co2_value,1295,2025-02-21T05:15:46.268Z
sensor.co2_mh_z19_co2_value,1308,2025-02-21T05:16:46.272Z
sensor.co2_mh_z19_co2_value,1316,2025-02-21T05:17:46.270Z
sensor.co2_mh_z19_co2_value,1327,2025-02-21T05:18:46.281Z
sensor.co2_mh_z19_co2_value,1281,2025-02-21T05:19:46.274Z
sensor.co2_mh_z19_co2_value,1306,2025-02-21T05:21:46.278Z
sensor.co2_mh_z19_co2_value,1301,2025-02-21T05:23:46.287Z
sensor.co2_mh_z19_co2_value,1291,2025-02-21T05:24:46.276Z
sensor.co2_mh_z19_co2_value,1278,2025-02-21T05:25:46.281Z
sensor.co2_mh_z19_co2_value,1277,2025-02-21T05:26:46.281Z
sensor.co2_mh_z19_co2_value,1308,2025-02-21T05:27:46.275Z
sensor.co2_mh_z19_co2_value,1324,2025-02-21T05:28:46.274Z
sensor.co2_mh_z19_co2_value,1315,2025-02-21T05:29:46.286Z
sensor.co2_mh_z19_co2_value,1277,2025-02-21T05:30:46.284Z
sensor.co2_mh_z19_co2_value,1281,2025-02-21T05:31:46.276Z
sensor.co2_mh_z19_co2_value,1293,2025-02-21T05:32:46.275Z
sensor.co2_mh_z19_co2_value,1285,2025-02-21T05:33:46.275Z
sensor.co2_mh_z19_co2_value,1273,2025-02-21T05:34:46.278Z
sensor.co2_mh_z19_co2_value,1289,2025-02-21T05:35:46.275Z
sensor.co2_mh_z19_co2_value,1311,2025-02-21T05:36:46.276Z
sensor.co2_mh_z19_co2_value,1298,2025-02-21T05:37:46.277Z
sensor.co2_mh_z19_co2_value,1287,2025-02-21T05:38:46.279Z
sensor.co2_mh_z19_co2_value,1291,2025-02-21T05:39:46.279Z
sensor.co2_mh_z19_co2_value,1276,2025-02-21T05:40:46.285Z
sensor.co2_mh_z19_co2_value,1278,2025-02-21T05:41:46.379Z
sensor.co2_mh_z19_co2_value,1297,2025-02-21T05:42:46.283Z
sensor.co2_mh_z19_co2_value,1302,2025-02-21T05:43:46.282Z
sensor.co2_mh_z19_co2_value,1287,2025-02-21T05:44:46.286Z
sensor.co2_mh_z19_co2_value,1291,2025-02-21T05:45:46.279Z
sensor.co2_mh_z19_co2_value,1284,2025-02-21T05:46:46.284Z
sensor.co2_mh_z19_co2_value,1282,2025-02-21T05:47:46.285Z
sensor.co2_mh_z19_co2_value,1303,2025-02-21T05:48:46.283Z
sensor.co2_mh_z19_co2_value,1304,2025-02-21T05:49:46.331Z
sensor.co2_mh_z19_co2_value,1315,2025-02-21T05:50:46.282Z
sensor.co2_mh_z19_co2_value,1295,2025-02-21T05:51:46.345Z
sensor.co2_mh_z19_co2_value,1297,2025-02-21T05:52:46.284Z
sensor.co2_mh_z19_co2_value,1314,2025-02-21T05:53:46.286Z
sensor.co2_mh_z19_co2_value,1312,2025-02-21T05:54:46.284Z
sensor.co2_mh_z19_co2_value,1280,2025-02-21T05:55:46.286Z
sensor.co2_mh_z19_co2_value,1292,2025-02-21T05:56:46.285Z
sensor.co2_mh_z19_co2_value,1310,2025-02-21T05:57:46.289Z
sensor.co2_mh_z19_co2_value,1315,2025-02-21T05:58:46.285Z
sensor.co2_mh_z19_co2_value,1320,2025-02-21T05:59:46.291Z
sensor.co2_mh_z19_co2_value,1326,2025-02-21T06:00:46.290Z
sensor.co2_mh_z19_co2_value,1313,2025-02-21T06:01:46.291Z
sensor.co2_mh_z19_co2_value,1297,2025-02-21T06:02:46.289Z
sensor.co2_mh_z19_co2_value,1310,2025-02-21T06:03:46.292Z
sensor.co2_mh_z19_co2_value,1317,2025-02-21T06:04:46.294Z
sensor.co2_mh_z19_co2_value,1285,2025-02-21T06:05:46.293Z
sensor.co2_mh_z19_co2_value,1294,2025-02-21T06:06:46.288Z
sensor.co2_mh_z19_co2_value,1313,2025-02-21T06:07:46.290Z
sensor.co2_mh_z19_co2_value,1316,2025-02-21T06:08:46.294Z
sensor.co2_mh_z19_co2_value,1304,2025-02-21T06:09:46.293Z
sensor.co2_mh_z19_co2_value,1286,2025-02-21T06:10:46.287Z
sensor.co2_mh_z19_co2_value,1314,2025-02-21T06:11:46.287Z
sensor.co2_mh_z19_co2_value,1315,2025-02-21T06:12:46.288Z
sensor.co2_mh_z19_co2_value,1287,2025-02-21T06:13:46.293Z
sensor.co2_mh_z19_co2_value,1311,2025-02-21T06:14:46.288Z
sensor.co2_mh_z19_co2_value,1298,2025-02-21T06:15:46.295Z
sensor.co2_mh_z19_co2_value,1299,2025-02-21T06:16:46.291Z
sensor.co2_mh_z19_co2_value,1293,2025-02-21T06:17:46.297Z
sensor.co2_mh_z19_co2_value,1290,2025-02-21T06:18:46.289Z
sensor.co2_mh_z19_co2_value,1300,2025-02-21T06:19:46.289Z
sensor.co2_mh_z19_co2_value,1291,2025-02-21T06:20:46.292Z
sensor.co2_mh_z19_co2_value,1299,2025-02-21T06:21:46.291Z
sensor.co2_mh_z19_co2_value,1278,2025-02-21T06:22:46.290Z
sensor.co2_mh_z19_co2_value,1288,2025-02-21T06:23:46.290Z
sensor.co2_mh_z19_co2_value,1292,2025-02-21T06:24:46.292Z
sensor.co2_mh_z19_co2_value,1288,2025-02-21T06:25:46.288Z
sensor.co2_mh_z19_co2_value,1306,2025-02-21T06:26:46.290Z
sensor.co2_mh_z19_co2_value,1280,2025-02-21T06:27:46.295Z
sensor.co2_mh_z19_co2_value,1278,2025-02-21T06:28:46.297Z
sensor.co2_mh_z19_co2_value,1277,2025-02-21T06:30:46.292Z
sensor.co2_mh_z19_co2_value,1265,2025-02-21T06:31:46.300Z
sensor.co2_mh_z19_co2_value,1273,2025-02-21T06:32:46.292Z
sensor.co2_mh_z19_co2_value,1297,2025-02-21T06:33:46.292Z
sensor.co2_mh_z19_co2_value,1310,2025-02-21T06:34:46.293Z
sensor.co2_mh_z19_co2_value,1329,2025-02-21T06:35:46.290Z
sensor.co2_mh_z19_co2_value,1345,2025-02-21T06:36:46.296Z
sensor.co2_mh_z19_co2_value,1308,2025-02-21T06:37:46.292Z
sensor.co2_mh_z19_co2_value,1306,2025-02-21T06:38:46.299Z
sensor.co2_mh_z19_co2_value,1332,2025-02-21T06:39:46.295Z
sensor.co2_mh_z19_co2_value,1339,2025-02-21T06:40:46.293Z
sensor.co2_mh_z19_co2_value,1340,2025-02-21T06:41:46.295Z
sensor.co2_mh_z19_co2_value,1319,2025-02-21T06:42:46.295Z
sensor.co2_mh_z19_co2_value,1328,2025-02-21T06:43:46.297Z
sensor.co2_mh_z19_co2_value,1296,2025-02-21T06:44:46.297Z
sensor.co2_mh_z19_co2_value,1284,2025-02-21T06:45:46.319Z
sensor.co2_mh_z19_co2_value,1261,2025-02-21T06:46:46.296Z
sensor.co2_mh_z19_co2_value,1270,2025-02-21T06:47:46.297Z
sensor.co2_mh_z19_co2_value,1286,2025-02-21T06:48:46.298Z
sensor.co2_mh_z19_co2_value,1289,2025-02-21T06:49:46.300Z
sensor.co2_mh_z19_co2_value,1298,2025-02-21T06:50:46.295Z
sensor.co2_mh_z19_co2_value,1313,2025-02-21T06:51:46.302Z
sensor.co2_mh_z19_co2_value,1300,2025-02-21T06:52:46.296Z
sensor.co2_mh_z19_co2_value,1278,2025-02-21T06:53:46.297Z
sensor.co2_mh_z19_co2_value,1285,2025-02-21T06:54:46.298Z
sensor.co2_mh_z19_co2_value,1296,2025-02-21T06:55:46.297Z
sensor.co2_mh_z19_co2_value,1294,2025-02-21T06:56:46.308Z
sensor.co2_mh_z19_co2_value,1270,2025-02-21T06:57:46.298Z
sensor.co2_mh_z19_co2_value,1291,2025-02-21T06:58:46.304Z
sensor.co2_mh_z19_co2_value,1285,2025-02-21T06:59:46.302Z
sensor.co2_mh_z19_co2_value,1274,2025-02-21T07:00:46.313Z
sensor.co2_mh_z19_co2_value,1261,2025-02-21T07:01:46.299Z
sensor.co2_mh_z19_co2_value,1251,2025-02-21T07:02:46.300Z
sensor.co2_mh_z19_co2_value,1248,2025-02-21T07:03:46.299Z
sensor.co2_mh_z19_co2_value,1252,2025-02-21T07:04:46.310Z
sensor.co2_mh_z19_co2_value,1246,2025-02-21T07:05:46.304Z
sensor.co2_mh_z19_co2_value,1242,2025-02-21T07:06:46.299Z
sensor.co2_mh_z19_co2_value,1244,2025-02-21T07:07:46.302Z
sensor.co2_mh_z19_co2_value,1248,2025-02-21T07:08:46.299Z
sensor.co2_mh_z19_co2_value,1252,2025-02-21T07:09:46.301Z
sensor.co2_mh_z19_co2_value,1258,2025-02-21T07:10:46.308Z
sensor.co2_mh_z19_co2_value,1243,2025-02-21T07:11:46.377Z
sensor.co2_mh_z19_co2_value,1250,2025-02-21T07:13:46.308Z
sensor.co2_mh_z19_co2_value,1246,2025-02-21T07:14:46.313Z
sensor.co2_mh_z19_co2_value,1255,2025-02-21T07:15:46.311Z
sensor.co2_mh_z19_co2_value,1240,2025-02-21T07:16:46.308Z
sensor.co2_mh_z19_co2_value,1263,2025-02-21T07:17:46.307Z
sensor.co2_mh_z19_co2_value,1324,2025-02-21T07:18:46.314Z
sensor.co2_mh_z19_co2_value,1328,2025-02-21T07:19:46.313Z
sensor.co2_mh_z19_co2_value,1364,2025-02-21T07:20:46.305Z
sensor.co2_mh_z19_co2_value,1363,2025-02-21T07:21:46.307Z
sensor.co2_mh_z19_co2_value,1357,2025-02-21T07:22:46.305Z
sensor.co2_mh_z19_co2_value,1352,2025-02-21T07:23:46.317Z
sensor.co2_mh_z19_co2_value,1402,2025-02-21T07:24:46.309Z
sensor.co2_mh_z19_co2_value,1405,2025-02-21T07:25:46.308Z
sensor.co2_mh_z19_co2_value,1385,2025-02-21T07:26:46.308Z
sensor.co2_mh_z19_co2_value,1367,2025-02-21T07:27:46.310Z
sensor.co2_mh_z19_co2_value,1375,2025-02-21T07:28:46.309Z
sensor.co2_mh_z19_co2_value,1362,2025-02-21T07:29:46.306Z
sensor.co2_mh_z19_co2_value,1342,2025-02-21T07:30:46.311Z
sensor.co2_mh_z19_co2_value,1366,2025-02-21T07:31:46.313Z
sensor.co2_mh_z19_co2_value,1371,2025-02-21T07:32:46.327Z
sensor.co2_mh_z19_co2_value,1338,2025-02-21T07:33:46.312Z
sensor.co2_mh_z19_co2_value,1372,2025-02-21T07:34:46.311Z
sensor.co2_mh_z19_co2_value,1388,2025-02-21T07:35:46.308Z
sensor.co2_mh_z19_co2_value,1401,2025-02-21T07:36:46.311Z
sensor.co2_mh_z19_co2_value,1383,2025-02-21T07:37:46.315Z
sensor.co2_mh_z19_co2_value,1335,2025-02-21T07:38:46.316Z
sensor.co2_mh_z19_co2_value,1329,2025-02-21T07:39:46.309Z
sensor.co2_mh_z19_co2_value,1325,2025-02-21T07:40:46.307Z
sensor.co2_mh_z19_co2_value,1320,2025-02-21T07:41:46.310Z
sensor.co2_mh_z19_co2_value,1360,2025-02-21T07:42:46.311Z
sensor.co2_mh_z19_co2_value,1356,2025-02-21T07:43:46.312Z
sensor.co2_mh_z19_co2_value,1326,2025-02-21T07:44:46.313Z
sensor.co2_mh_z19_co2_value,1289,2025-02-21T07:45:46.309Z
sensor.co2_mh_z19_co2_value,1302,2025-02-21T07:46:46.316Z
sensor.co2_mh_z19_co2_value,1286,2025-02-21T07:47:46.320Z
sensor.co2_mh_z19_co2_value,1274,2025-02-21T07:48:46.325Z
sensor.co2_mh_z19_co2_value,1297,2025-02-21T07:49:46.321Z
sensor.co2_mh_z19_co2_value,1295,2025-02-21T07:50:46.318Z
sensor.co2_mh_z19_co2_value,1296,2025-02-21T07:51:46.312Z
sensor.co2_mh_z19_co2_value,1295,2025-02-21T07:52:46.317Z
sensor.co2_mh_z19_co2_value,1269,2025-02-21T07:53:46.317Z
sensor.co2_mh_z19_co2_value,1263,2025-02-21T07:54:46.317Z
sensor.co2_mh_z19_co2_value,1270,2025-02-21T07:55:46.320Z
sensor.co2_mh_z19_co2_value,1302,2025-02-21T07:56:46.318Z
sensor.co2_mh_z19_co2_value,1277,2025-02-21T07:57:46.321Z
sensor.co2_mh_z19_co2_value,1286,2025-02-21T07:58:46.314Z
sensor.co2_mh_z19_co2_value,1281,2025-02-21T07:59:46.320Z
sensor.co2_mh_z19_co2_value,1292,2025-02-21T08:00:46.317Z
sensor.co2_mh_z19_co2_value,1285,2025-02-21T08:01:46.317Z
sensor.co2_mh_z19_co2_value,1262,2025-02-21T08:02:46.329Z
sensor.co2_mh_z19_co2_value,1243,2025-02-21T08:03:46.326Z
sensor.co2_mh_z19_co2_value,1264,2025-02-21T08:04:46.319Z
sensor.co2_mh_z19_co2_value,1272,2025-02-21T08:05:46.325Z
sensor.co2_mh_z19_co2_value,1239,2025-02-21T08:06:46.320Z
sensor.co2_mh_z19_co2_value,1236,2025-02-21T08:07:46.329Z
sensor.co2_mh_z19_co2_value,1278,2025-02-21T08:08:46.319Z
sensor.co2_mh_z19_co2_value,1279,2025-02-21T08:09:46.324Z
sensor.co2_mh_z19_co2_value,1275,2025-02-21T08:10:46.335Z
sensor.co2_mh_z19_co2_value,1276,2025-02-21T08:11:46.318Z
sensor.co2_mh_z19_co2_value,1268,2025-02-21T08:12:46.317Z
sensor.co2_mh_z19_co2_value,1277,2025-02-21T08:14:46.324Z
sensor.co2_mh_z19_co2_value,1284,2025-02-21T08:15:46.319Z
sensor.co2_mh_z19_co2_value,1260,2025-02-21T08:16:46.318Z
sensor.co2_mh_z19_co2_value,1246,2025-02-21T08:17:46.327Z
sensor.co2_mh_z19_co2_value,1258,2025-02-21T08:18:46.322Z
sensor.co2_mh_z19_co2_value,1276,2025-02-21T08:19:46.319Z
sensor.co2_mh_z19_co2_value,1231,2025-02-21T08:20:46.333Z
sensor.co2_mh_z19_co2_value,1243,2025-02-21T08:21:46.323Z
sensor.co2_mh_z19_co2_value,1270,2025-02-21T08:22:46.326Z
sensor.co2_mh_z19_co2_value,1255,2025-02-21T08:23:46.322Z
sensor.co2_mh_z19_co2_value,1265,2025-02-21T08:24:46.319Z
sensor.co2_mh_z19_co2_value,1246,2025-02-21T08:25:46.320Z
sensor.co2_mh_z19_co2_value,1243,2025-02-21T08:26:46.324Z
sensor.co2_mh_z19_co2_value,1260,2025-02-21T08:27:46.330Z
sensor.co2_mh_z19_co2_value,1267,2025-02-21T08:28:46.320Z
sensor.co2_mh_z19_co2_value,1236,2025-02-21T08:29:46.320Z
sensor.co2_mh_z19_co2_value,1243,2025-02-21T08:30:46.323Z
sensor.co2_mh_z19_co2_value,1262,2025-02-21T08:31:46.323Z
sensor.co2_mh_z19_co2_value,1269,2025-02-21T08:32:46.331Z
sensor.co2_mh_z19_co2_value,1280,2025-02-21T08:33:46.421Z
sensor.co2_mh_z19_co2_value,1306,2025-02-21T08:34:46.335Z
sensor.co2_mh_z19_co2_value,1291,2025-02-21T08:35:46.319Z
sensor.co2_mh_z19_co2_value,1259,2025-02-21T08:36:46.325Z
sensor.co2_mh_z19_co2_value,1263,2025-02-21T08:37:46.338Z
sensor.co2_mh_z19_co2_value,1273,2025-02-21T08:38:46.323Z
sensor.co2_mh_z19_co2_value,1284,2025-02-21T08:39:46.323Z
sensor.co2_mh_z19_co2_value,1266,2025-02-21T08:40:46.366Z
sensor.co2_mh_z19_co2_value,1272,2025-02-21T08:41:46.331Z
sensor.co2_mh_z19_co2_value,1279,2025-02-21T08:42:46.331Z
sensor.co2_mh_z19_co2_value,1240,2025-02-21T08:43:46.334Z
sensor.co2_mh_z19_co2_value,1199,2025-02-21T08:44:46.335Z
sensor.co2_mh_z19_co2_value,1186,2025-02-21T08:45:46.325Z
sensor.co2_mh_z19_co2_value,1197,2025-02-21T08:46:46.329Z
sensor.co2_mh_z19_co2_value,1201,2025-02-21T08:47:46.331Z
sensor.co2_mh_z19_co2_value,1203,2025-02-21T08:48:46.325Z
sensor.co2_mh_z19_co2_value,1193,2025-02-21T08:49:46.327Z
sensor.co2_mh_z19_co2_value,1200,2025-02-21T08:50:46.326Z
sensor.co2_mh_z19_co2_value,1190,2025-02-21T08:51:46.328Z
sensor.co2_mh_z19_co2_value,1192,2025-02-21T08:52:46.349Z
sensor.co2_mh_z19_co2_value,1195,2025-02-21T08:53:46.327Z
sensor.co2_mh_z19_co2_value,1168,2025-02-21T08:54:46.328Z
sensor.co2_mh_z19_co2_value,1160,2025-02-21T08:55:46.328Z
sensor.co2_mh_z19_co2_value,1165,2025-02-21T08:56:46.327Z
sensor.co2_mh_z19_co2_value,1167,2025-02-21T08:57:46.331Z
sensor.co2_mh_z19_co2_value,1136,2025-02-21T08:58:46.333Z
sensor.co2_mh_z19_co2_value,1130,2025-02-21T08:59:46.335Z
sensor.co2_mh_z19_co2_value,1134,2025-02-21T09:00:46.337Z
sensor.co2_mh_z19_co2_value,1140,2025-02-21T09:01:46.333Z
sensor.co2_mh_z19_co2_value,1119,2025-02-21T09:02:46.329Z
sensor.co2_mh_z19_co2_value,1128,2025-02-21T09:03:46.332Z
sensor.co2_mh_z19_co2_value,1143,2025-02-21T09:04:46.329Z
sensor.co2_mh_z19_co2_value,1139,2025-02-21T09:05:46.333Z
sensor.co2_mh_z19_co2_value,1113,2025-02-21T09:06:46.333Z
sensor.co2_mh_z19_co2_value,1100,2025-02-21T09:07:46.331Z
sensor.co2_mh_z19_co2_value,1119,2025-02-21T09:08:46.332Z
sensor.co2_mh_z19_co2_value,1156,2025-02-21T09:09:46.332Z
sensor.co2_mh_z19_co2_value,1146,2025-02-21T09:10:46.330Z
sensor.co2_mh_z19_co2_value,1134,2025-02-21T09:11:46.333Z
sensor.co2_mh_z19_co2_value,1133,2025-02-21T09:13:46.335Z
sensor.co2_mh_z19_co2_value,1121,2025-02-21T09:14:46.335Z
sensor.co2_mh_z19_co2_value,1140,2025-02-21T09:15:46.339Z
sensor.co2_mh_z19_co2_value,1128,2025-02-21T09:16:46.336Z
sensor.co2_mh_z19_co2_value,1117,2025-02-21T09:17:46.340Z
sensor.co2_mh_z19_co2_value,1128,2025-02-21T09:18:46.334Z
sensor.co2_mh_z19_co2_value,1092,2025-02-21T09:19:46.340Z
sensor.co2_mh_z19_co2_value,1115,2025-02-21T09:20:46.342Z
sensor.co2_mh_z19_co2_value,1129,2025-02-21T09:21:46.334Z
sensor.co2_mh_z19_co2_value,1135,2025-02-21T09:22:46.339Z
sensor.co2_mh_z19_co2_value,1125,2025-02-21T09:23:46.336Z
sensor.co2_mh_z19_co2_value,1115,2025-02-21T09:24:46.336Z
sensor.co2_mh_z19_co2_value,1139,2025-02-21T09:25:46.338Z
sensor.co2_mh_z19_co2_value,1128,2025-02-21T09:27:46.340Z
sensor.co2_mh_z19_co2_value,1124,2025-02-21T09:28:46.348Z
sensor.co2_mh_z19_co2_value,1108,2025-02-21T09:29:46.337Z
sensor.co2_mh_z19_co2_value,1173,2025-02-21T09:30:46.340Z
sensor.co2_mh_z19_co2_value,1146,2025-02-21T09:31:46.336Z
sensor.co2_mh_z19_co2_value,1101,2025-02-21T09:32:46.345Z
sensor.co2_mh_z19_co2_value,1111,2025-02-21T09:33:46.343Z
sensor.co2_mh_z19_co2_value,1081,2025-02-21T09:34:46.340Z
sensor.co2_mh_z19_co2_value,1046,2025-02-21T09:35:46.361Z
sensor.co2_mh_z19_co2_value,1013,2025-02-21T09:36:46.354Z
sensor.co2_mh_z19_co2_value,938,2025-02-21T09:37:46.345Z
sensor.co2_mh_z19_co2_value,930,2025-02-21T09:38:46.338Z
sensor.co2_mh_z19_co2_value,910,2025-02-21T09:39:46.344Z
sensor.co2_mh_z19_co2_value,903,2025-02-21T09:40:46.343Z
sensor.co2_mh_z19_co2_value,934,2025-02-21T09:41:46.373Z
sensor.co2_mh_z19_co2_value,922,2025-02-21T09:42:46.342Z
sensor.co2_mh_z19_co2_value,914,2025-02-21T09:43:46.348Z
sensor.co2_mh_z19_co2_value,905,2025-02-21T09:44:46.356Z
sensor.co2_mh_z19_co2_value,895,2025-02-21T09:45:46.342Z
sensor.co2_mh_z19_co2_value,882,2025-02-21T09:46:46.344Z
sensor.co2_mh_z19_co2_value,885,2025-02-21T09:47:46.345Z
sensor.co2_mh_z19_co2_value,906,2025-02-21T09:48:46.356Z
sensor.co2_mh_z19_co2_value,877,2025-02-21T09:49:46.348Z
sensor.co2_mh_z19_co2_value,870,2025-02-21T09:50:46.860Z
sensor.co2_mh_z19_co2_value,861,2025-02-21T09:51:46.449Z
sensor.co2_mh_z19_co2_value,830,2025-02-21T09:52:46.350Z
sensor.co2_mh_z19_co2_value,847,2025-02-21T09:53:46.343Z
sensor.co2_mh_z19_co2_value,831,2025-02-21T09:54:46.347Z
sensor.co2_mh_z19_co2_value,814,2025-02-21T09:55:46.351Z
sensor.co2_mh_z19_co2_value,835,2025-02-21T09:56:46.346Z
sensor.co2_mh_z19_co2_value,828,2025-02-21T09:57:46.345Z
sensor.co2_mh_z19_co2_value,810,2025-02-21T09:58:46.353Z
sensor.co2_mh_z19_co2_value,815,2025-02-21T09:59:46.352Z
sensor.co2_mh_z19_co2_value,821,2025-02-21T10:01:46.366Z
sensor.co2_mh_z19_co2_value,826,2025-02-21T10:02:46.350Z
sensor.co2_mh_z19_co2_value,831,2025-02-21T10:03:46.344Z
sensor.co2_mh_z19_co2_value,807,2025-02-21T10:04:46.360Z
sensor.co2_mh_z19_co2_value,817,2025-02-21T10:05:46.367Z
sensor.co2_mh_z19_co2_value,794,2025-02-21T10:07:46.350Z
sensor.co2_mh_z19_co2_value,811,2025-02-21T10:08:46.356Z
sensor.co2_mh_z19_co2_value,819,2025-02-21T10:09:46.349Z
sensor.co2_mh_z19_co2_value,789,2025-02-21T10:10:46.348Z
sensor.co2_mh_z19_co2_value,784,2025-02-21T10:11:46.355Z
sensor.co2_mh_z19_co2_value,765,2025-02-21T10:12:46.360Z
sensor.co2_mh_z19_co2_value,756,2025-02-21T10:13:46.352Z
sensor.co2_mh_z19_co2_value,775,2025-02-21T10:14:46.357Z
sensor.co2_mh_z19_co2_value,789,2025-02-21T10:15:46.358Z
sensor.co2_mh_z19_co2_value,775,2025-02-21T10:16:46.355Z
sensor.co2_mh_z19_co2_value,770,2025-02-21T10:17:46.356Z
sensor.co2_mh_z19_co2_value,776,2025-02-21T10:18:46.355Z
sensor.co2_mh_z19_co2_value,777,2025-02-21T10:19:46.362Z
sensor.co2_mh_z19_co2_value,775,2025-02-21T10:20:46.352Z
sensor.co2_mh_z19_co2_value,761,2025-02-21T10:21:46.361Z
sensor.co2_mh_z19_co2_value,758,2025-02-21T10:22:46.369Z
sensor.co2_mh_z19_co2_value,750,2025-02-21T10:23:46.358Z
sensor.co2_mh_z19_co2_value,743,2025-02-21T10:24:46.360Z
sensor.co2_mh_z19_co2_value,763,2025-02-21T10:25:46.356Z
sensor.co2_mh_z19_co2_value,752,2025-02-21T10:26:46.355Z
sensor.co2_mh_z19_co2_value,unavailable,2025-02-21T10:28:53.278Z
sensor.co2_mh_z19_co2_value,unknown,2025-02-21T10:28:58.229Z
sensor.co2_mh_z19_co2_value,691,2025-02-21T10:30:26.841Z
sensor.co2_mh_z19_co2_value,650,2025-02-21T10:31:26.745Z
sensor.co2_mh_z19_co2_value,647,2025-02-21T10:32:26.709Z
sensor.co2_mh_z19_co2_value,688,2025-02-21T10:33:26.710Z
sensor.co2_mh_z19_co2_value,679,2025-02-21T10:34:26.703Z
